age,income,dependents,has_property,has_car,credit_score,job_tenure,has_education,loan_amount,loan_period,delay_days
78,45502,3,1,0,602,35,0,111382,1080,4
30,18983,1,0,1,835,17,0,207824,1620,56
45,70099,1,1,1,764,11,1,123023,810,0
45,38438,1,1,1,871,5,1,221914,600,6
20,23262,4,0,1,732,3,0,212204,90,6
32,97090,7,0,1,814,34,1,175322,960,0
19,88304,4,1,0,769,1,1,434379,1740,7
60,25487,3,1,1,828,31,0,141263,60,3
27,22051,8,0,1,847,26,1,613882,930,85
46,46757,9,0,0,332,8,1,406854,1110,24
75,90727,0,0,0,450,16,1,312711,1380,1
28,28763,3,0,1,835,31,1,601449,360,49
72,24998,8,1,0,770,36,1,302334,600,21
54,41256,10,1,0,521,18,0,235857,840,8
47,29770,6,1,0,774,11,0,245301,180,6
30,44034,5,1,1,632,34,0,189007,1740,21
69,92459,3,1,1,444,4,1,760725,1800,34
36,49399,8,0,0,813,33,0,183537,810,3
62,56765,9,1,1,400,27,1,156161,1500,6
79,27095,2,0,1,392,23,1,112055,180,2
67,86858,8,0,0,888,36,0,380066,30,0
44,21764,1,0,0,795,17,1,282534,960,35
65,35223,1,0,0,592,29,1,438825,1770,73
28,128288,3,1,0,504,5,1,527488,720,0
40,31267,3,1,0,321,20,0,226582,1560,36
29,31735,2,0,0,544,34,0,256029,420,9
63,40444,7,1,0,305,28,1,272610,210,3
76,56260,6,0,1,451,7,1,128992,930,1
37,26969,3,0,0,606,30,1,500760,1770,98
44,30779,4,0,0,620,18,0,275049,840,19
35,53576,1,1,1,834,32,0,191073,1050,4
63,162375,3,0,0,410,5,1,206770,510,0
27,44728,8,1,1,320,20,1,107437,1320,7
80,79107,9,0,0,649,22,0,125196,300,0
77,42794,10,0,1,701,35,0,178040,30,1
40,93858,2,1,0,518,34,1,122795,1200,0
48,35684,0,0,0,302,39,0,704781,180,47
69,156831,10,0,1,366,21,1,307558,330,0
56,39915,2,1,0,335,11,1,116445,630,2
38,25758,5,1,1,808,39,1,515323,810,59
58,46548,5,1,0,394,23,1,217213,1050,8
23,51232,3,1,0,453,10,0,120814,180,0
53,36303,10,0,0,735,32,0,116479,690,4
37,56975,8,1,0,474,19,0,299121,1110,7
22,10000,9,0,0,568,25,0,330667,720,52
46,61479,9,0,0,692,1,0,117103,1230,2
30,34579,6,1,0,654,19,0,264746,1020,19
52,72355,8,0,0,539,4,1,254588,1740,6
59,48404,9,0,0,770,26,0,211419,300,1
43,21143,8,1,1,465,29,0,169811,690,15
53,46731,0,1,0,394,25,0,306647,1350,20
47,42391,5,1,0,894,39,1,169923,1020,7
69,143883,7,0,1,765,39,0,231512,660,0
60,41828,5,0,1,500,9,1,139500,1110,7
45,50129,9,0,0,801,38,0,144727,1110,4
60,51827,5,0,1,758,20,1,391112,210,4
46,90332,2,0,0,605,29,0,230283,1770,1
34,64355,6,0,1,640,19,1,162065,60,0
44,68711,2,0,0,895,30,0,358821,360,1
52,41258,7,0,1,624,40,1,155172,330,2
64,45871,7,0,0,684,7,0,249590,780,6
64,36646,2,0,1,533,15,1,103142,690,3
19,41245,7,1,1,447,32,0,411201,1650,54
51,73350,9,0,1,452,28,0,191833,1320,1
73,35093,10,1,1,763,6,1,228596,660,9
26,40510,6,1,1,767,32,0,172291,1740,23
74,73861,10,0,1,488,39,1,340140,1560,7
36,48485,8,0,0,792,0,0,266707,1020,9
71,65976,0,0,0,745,18,1,641455,360,10
77,44700,3,1,0,435,18,0,135922,1470,10
43,83532,4,1,1,538,0,1,398332,990,1
42,15552,7,0,1,721,3,0,177366,240,11
50,51420,7,0,0,364,16,0,378490,1290,21
23,36761,10,1,0,812,2,0,149711,600,4
48,59614,4,0,1,754,39,1,149306,1620,6
72,29419,7,1,1,865,12,0,366450,1530,60
25,42329,7,1,0,775,29,0,131974,1230,8
19,46818,10,0,0,359,13,1,338943,1800,40
73,65006,1,0,1,778,32,0,324013,1590,12
37,27862,7,1,1,543,17,1,322816,870,29
48,47989,10,0,1,321,34,1,339315,690,8
34,16557,2,0,0,468,9,1,147906,960,24
35,49908,0,1,1,691,7,1,292770,750,6
76,66997,10,0,0,398,33,1,141887,600,0
34,43309,8,1,0,815,38,0,485443,1020,36
25,42694,6,0,1,368,2,1,321235,480,7
21,38085,9,0,1,480,1,0,570914,540,37
66,17396,10,0,0,607,18,1,309770,210,19
74,70859,2,1,1,555,28,0,580696,1710,36
53,35895,10,0,1,820,0,1,251262,900,14
73,30083,8,0,0,702,38,0,203188,1200,22
79,25657,4,0,1,809,7,1,114759,1020,14
54,107818,2,1,1,432,8,0,184468,840,0
25,91249,0,0,0,591,3,1,439587,1500,3
19,72003,2,1,1,411,20,1,568839,600,7
66,36023,7,0,1,707,0,0,514329,1590,75
31,58951,4,1,0,432,21,1,207497,90,0
62,16590,8,0,0,596,3,1,163466,1620,53
22,35293,9,0,1,662,27,0,396289,540,19
74,30966,5,1,0,582,6,1,207763,1020,17
37,115955,1,0,0,502,25,1,317538,690,0
63,47102,2,1,0,584,28,1,339192,1650,33
73,67148,10,0,0,530,35,0,286732,690,1
28,40586,9,0,0,395,21,0,443238,750,24
60,22795,6,1,0,628,36,0,117805,1530,32
54,28912,1,0,0,496,13,0,329508,990,33
54,32735,8,1,1,505,0,0,406400,360,17
40,28977,6,0,1,385,36,0,185457,1080,18
56,75477,3,1,0,344,13,1,311583,1170,2
43,41036,10,1,0,337,23,1,165031,1650,19
58,41967,4,1,1,323,32,0,113996,1170,7
26,59981,1,0,0,303,9,1,263814,120,0
62,58614,5,1,0,578,36,0,111809,120,0
59,24411,8,1,1,454,37,1,122596,1800,41
30,45749,8,0,1,773,31,0,124949,510,1
76,45452,0,1,0,504,33,1,542752,450,21
23,46442,4,0,0,500,13,1,356332,600,9
43,27073,2,0,0,661,4,0,172236,1680,40
29,86858,8,0,1,322,21,1,163073,1080,0
57,27534,8,0,1,757,19,1,245638,1200,31
44,70241,0,0,0,549,15,1,313483,1650,9
21,28388,1,1,0,420,23,1,218604,1320,30
21,65044,2,0,0,490,25,1,241086,1350,4
37,51137,5,1,0,582,20,1,288905,1140,10
66,61185,3,0,1,857,38,1,140846,90,0
48,53754,6,0,1,366,3,1,183204,810,2
48,70967,4,1,0,750,6,1,420034,510,2
26,24903,5,1,0,469,16,0,152667,630,10
65,16263,7,1,0,451,33,1,361982,900,54
35,53596,10,0,0,437,19,0,344727,1770,29
48,92182,6,1,1,770,37,0,324311,420,0
67,65401,0,1,0,828,18,1,111454,1350,1
25,122163,0,1,1,421,3,1,111256,930,0
45,16303,3,0,0,609,4,0,410150,450,43
34,44269,7,1,1,318,33,0,379757,1770,49
70,68050,7,0,1,395,27,0,181062,180,0
48,67944,10,0,0,382,22,1,247346,1710,7
43,29717,5,0,1,454,17,1,184383,1170,20
22,22669,4,1,1,762,29,0,180481,1440,37
29,40295,3,0,0,736,31,1,146503,1020,7
53,58653,4,0,0,615,21,1,347365,900,6
50,51214,8,1,0,320,1,0,402063,570,8
75,95926,4,0,0,829,39,0,622061,690,2
22,41994,3,1,1,820,5,0,514350,60,12
60,63836,3,0,1,457,38,1,173789,1500,4
29,47348,1,0,0,334,26,0,128543,1200,5
64,70690,2,1,1,765,7,1,179472,1050,1
76,21416,3,0,0,772,6,1,569156,990,81
44,176196,10,0,0,376,34,1,162430,750,0
47,97148,2,0,1,639,40,0,225309,990,0
55,94674,2,1,1,895,7,0,223811,600,0
60,32603,7,1,1,439,26,0,136115,1500,21
61,64469,6,0,0,814,32,0,274921,90,0
63,183600,10,1,1,471,12,1,109612,990,0
45,27906,3,0,1,310,28,0,150304,120,3
49,44985,2,0,0,633,16,1,262906,210,2
63,54982,5,0,1,744,25,0,209335,1140,5
61,41182,8,0,1,361,24,1,202173,1140,11
43,94003,3,1,1,524,22,0,358064,1260,1
37,43868,0,1,1,605,3,1,136351,450,1
79,19324,10,1,1,851,18,0,149165,900,19
73,55425,8,0,1,420,30,0,150938,1200,3
33,54481,7,0,0,525,35,1,323607,1680,23
52,15899,5,1,0,602,25,0,239670,1650,66
29,67155,10,1,0,632,21,0,331836,300,0
55,53722,4,1,0,563,12,0,369630,1320,18
58,53505,3,0,0,438,18,0,549930,300,11
47,34649,2,1,0,484,24,1,193956,1650,30
25,65525,7,1,0,394,38,1,433658,210,2
37,23947,6,0,0,372,17,0,225565,30,6
41,43567,3,0,1,571,40,0,130910,660,2
74,71941,10,1,1,752,26,1,187963,90,0
70,51381,7,1,0,680,36,0,288374,1740,24
46,44207,8,0,0,494,11,1,107844,720,2
53,24122,6,0,0,815,6,0,514779,630,55
65,58288,4,0,1,534,21,1,190474,1080,3
47,28980,1,0,1,392,39,1,194170,1500,33
69,74684,4,1,1,313,11,1,192344,1260,1
44,25828,1,0,0,635,7,0,300544,1110,38
71,59661,10,1,1,341,16,1,350468,1380,13
53,47544,1,1,0,566,25,0,700308,30,23
35,31343,5,1,1,471,12,0,119620,870,8
77,50055,10,1,0,836,6,1,233989,1530,15
21,53441,2,0,0,362,35,0,444997,1740,44
46,30256,7,1,1,505,35,0,160117,1350,22
26,124741,1,0,1,499,32,0,357037,840,0
36,102253,5,1,0,725,20,1,364247,960,0
60,104130,6,0,1,496,22,0,135417,1230,0
57,36199,1,0,1,859,5,1,182299,1140,13
20,81802,7,0,0,697,29,0,355812,810,1
19,159980,8,1,0,614,10,0,217847,420,0
25,34606,3,1,1,301,10,0,179360,1620,27
73,73606,6,1,0,533,6,1,165123,840,0
37,88278,3,0,1,861,4,0,102788,1770,0
47,45193,3,1,1,740,36,1,364246,390,7
77,69880,9,1,1,767,25,1,252665,1470,4
54,23637,9,0,0,391,36,1,214622,570,14
33,58394,8,0,0,897,11,1,152617,1410,4
58,46551,0,0,1,740,28,1,180900,540,2
41,34086,5,0,0,479,30,1,151416,1290,16
36,38752,8,0,1,477,19,1,133612,1110,8
22,43113,7,0,1,727,19,0,325745,1170,20
63,16151,0,1,1,569,3,1,238250,780,30
49,18094,1,1,0,726,10,1,112533,1500,37
41,77510,4,0,1,586,38,1,186229,1680,2
56,74018,6,0,1,899,18,1,189210,630,0
54,33157,9,1,1,308,17,1,157085,930,10
23,147830,10,1,1,478,21,0,157250,840,0
69,59633,0,1,1,508,2,1,257170,1470,9
67,72233,9,1,1,354,7,1,104868,1410,1
26,91868,2,0,1,537,0,0,290438,90,0
76,25663,5,1,0,533,17,1,247908,630,16
43,47712,8,0,0,630,27,1,286165,1170,13
37,32358,2,1,0,802,19,0,257627,540,10
51,64863,2,1,1,307,38,0,121838,1650,3
22,32332,0,1,0,782,31,0,204786,1680,36
46,62077,8,1,1,451,13,0,127487,1770,5
28,39813,2,1,1,856,29,1,221104,1470,22
76,88087,4,0,0,440,39,0,551075,1560,11
36,177594,6,0,1,793,34,0,236258,720,0
63,44280,9,1,1,364,3,1,125771,960,4
32,55444,10,0,1,331,40,1,134778,720,1
45,44187,3,1,1,441,3,1,288697,1320,20
24,23075,3,1,1,395,3,0,228320,930,25
53,70141,0,1,1,754,21,1,238622,1230,2
58,64959,9,0,0,762,9,1,190218,480,0
25,63168,5,1,1,601,10,1,143373,390,0
80,41670,9,1,0,759,8,0,320818,300,6
50,28201,6,0,1,862,38,1,185867,390,7
40,64109,8,1,1,346,39,1,156733,150,0
60,28490,8,0,1,631,13,1,378646,1260,53
42,78414,9,1,1,798,8,1,307027,30,0
79,25114,8,1,0,727,1,0,423747,1470,73
55,155409,2,0,0,865,37,1,407815,1710,0
75,74262,4,0,1,647,7,0,198576,600,0
40,24628,5,1,1,397,20,1,320041,450,19
26,23202,6,1,0,403,9,1,253098,720,21
77,146581,1,1,0,612,4,1,331230,690,0
23,59442,7,0,1,539,20,1,127686,1260,2
77,45284,2,0,1,615,22,1,123288,510,1
18,109653,2,0,1,721,20,0,111704,210,0
22,62876,3,1,1,682,4,0,249728,120,0
38,198198,5,1,1,366,30,1,128193,1620,0
22,27445,5,0,0,883,19,1,284800,780,22
23,55638,0,1,1,523,34,0,141198,1530,6
69,22208,4,1,0,508,6,0,302752,1500,60
50,59356,8,0,1,538,12,0,331212,1080,7
75,66427,4,1,0,379,2,0,556691,300,5
29,109540,10,0,1,405,39,0,293128,240,0
59,33128,1,0,0,651,36,1,143511,630,5
77,110316,0,1,0,765,6,0,343845,1110,0
42,88121,8,1,1,427,30,0,167766,1500,0
37,194272,6,0,1,562,31,0,481944,120,0
34,41774,8,1,0,881,19,0,223330,390,3
38,16880,9,0,1,419,31,0,657864,870,102
73,37122,1,1,0,867,33,1,434985,1050,38
47,45213,8,0,1,680,22,0,147488,1200,7
77,28551,2,0,1,364,23,0,148510,240,3
33,69125,2,1,0,869,39,1,124518,1290,1
56,44121,5,1,0,643,24,0,223201,510,3
71,73719,3,0,0,793,27,0,336194,120,0
75,19204,9,0,1,491,16,1,134430,1500,38
66,27127,6,1,1,366,21,1,246872,1800,57
23,60769,8,0,1,349,37,0,160577,660,0
67,10000,6,1,1,385,1,1,437011,1200,89
48,98799,4,1,0,368,9,0,130531,1080,0
31,32609,6,1,0,621,16,0,233636,1740,43
33,23678,2,1,0,872,27,1,357064,150,16
44,124032,6,0,0,506,31,1,107165,750,0
76,113817,9,1,0,685,20,0,263351,1650,0
38,221537,5,0,1,843,6,0,179077,1200,0
35,56410,10,1,1,840,37,1,223873,420,1
58,123848,4,1,0,611,23,1,196061,1200,0
47,46630,4,1,1,524,24,1,141052,930,3
79,41783,3,1,0,389,39,0,717454,1080,76
76,63645,9,1,1,351,14,1,147376,90,0
18,82267,7,1,0,823,32,1,109649,930,0
60,33670,8,0,1,766,32,0,140085,780,7
46,49012,0,1,0,318,36,0,383152,420,6
27,23175,2,0,1,844,12,1,247802,1050,31
75,52175,1,1,0,342,29,1,292162,1350,14
37,70721,5,1,1,601,14,1,102769,1260,0
58,45061,7,0,1,726,40,1,183100,870,5
22,51466,10,0,0,366,38,0,698646,630,40
38,37951,6,1,1,358,19,1,124553,60,1
48,68306,3,1,0,759,5,1,115724,870,0
75,30648,2,1,1,609,22,0,499771,1560,80
43,41693,6,0,1,617,6,1,134046,1560,14
74,19708,0,1,0,433,0,0,113171,600,10
48,57654,8,0,1,725,34,0,111019,990,1
25,69585,2,0,1,562,24,1,254897,780,1
22,50047,3,0,0,456,17,0,370793,1590,31
38,51793,1,0,0,893,35,0,502173,1290,36
20,37721,10,0,0,526,14,1,508816,210,19
55,65035,1,1,0,702,1,0,396329,60,1
80,121885,9,1,0,605,38,0,440176,1350,0
66,65650,10,1,1,366,7,0,369166,1710,17
30,70772,5,1,0,660,2,1,253334,1500,4
45,24708,2,1,1,876,27,0,108577,1230,19
60,91215,9,1,1,493,39,1,144544,1080,0
58,133203,6,1,1,525,27,0,229619,1500,0
20,74364,5,1,0,330,20,1,201452,750,0
30,66018,7,0,0,820,39,1,212742,1200,2
75,47861,10,0,1,898,7,0,124919,1800,14
55,21517,2,0,1,715,33,0,200507,1080,28
24,61217,0,0,1,334,26,0,216108,1500,6
57,112747,2,1,1,413,5,0,250583,300,0
22,10310,9,1,0,638,22,0,160769,210,13
21,37135,3,0,1,578,20,1,279034,570,9
61,76753,0,0,1,591,5,1,247103,630,0
62,36049,4,0,1,469,6,0,280482,990,18
38,35534,2,1,0,554,29,1,219125,1620,31
67,120886,3,0,1,324,23,1,283357,810,0
59,130421,6,1,1,707,20,1,294151,1290,0
32,15130,4,0,1,817,36,0,488641,1560,111
57,34588,8,0,0,303,30,1,369493,90,8
31,20015,6,1,0,635,21,0,313985,870,39
29,43832,9,1,1,859,9,0,258981,1800,32
41,24187,8,0,1,485,12,1,156763,720,12
63,66468,2,0,0,416,22,0,128626,510,0
53,32572,9,1,1,533,18,0,228592,780,13
22,29416,4,0,1,894,25,0,441612,750,39
71,206588,7,1,1,670,39,0,645578,600,0
36,49721,2,1,0,716,29,1,147421,1020,3
76,86742,10,1,0,851,14,1,172405,780,0
57,13402,7,1,1,327,4,1,213798,1710,69
38,35551,1,0,0,879,36,1,148155,960,8
74,33014,1,1,0,826,23,0,122781,1590,22
45,100830,3,0,1,805,11,1,100145,1800,0
77,37427,3,0,0,317,37,1,124437,1200,10
29,35982,7,1,1,836,17,1,132196,1620,20
59,70550,0,0,1,600,8,1,254973,1770,7
76,102586,1,1,1,421,6,0,193461,1590,0
21,27248,8,1,0,546,32,1,541851,1440,88
53,86066,0,1,0,615,31,0,326826,90,0
57,26293,4,1,0,444,39,1,143789,1440,27
40,71044,0,1,0,384,35,0,306025,660,1
69,40376,9,1,0,683,8,1,113465,1500,12
66,78025,8,0,1,346,17,1,108430,540,0
35,36365,4,1,1,428,9,1,311288,1650,46
19,66180,7,1,0,765,18,1,464883,630,5
24,71755,5,0,0,511,3,0,199111,1170,1
58,42487,0,1,0,653,39,1,362575,60,4
41,38661,5,0,1,658,30,1,403239,90,8
29,28334,3,1,0,828,38,0,341296,660,23
46,40663,5,1,0,656,15,0,357364,1800,53
52,19807,0,0,1,542,2,0,137038,1170,26
51,81533,3,1,1,309,31,1,343557,1320,2
64,93057,7,0,0,697,27,1,250696,1140,0
32,52696,4,0,0,309,33,1,654523,690,34
39,28760,0,0,0,893,13,0,135484,1080,14
76,23180,3,1,0,838,28,0,182559,990,21
72,47726,0,0,0,468,4,1,480332,1710,57
42,21947,8,0,1,665,18,1,295804,570,23
43,33783,5,0,1,891,24,0,426181,150,14
26,43398,6,1,0,484,12,0,388548,780,16
47,69855,7,1,0,570,19,1,214511,690,0
69,84156,5,1,0,744,38,1,275921,90,0
46,56008,0,1,1,718,12,1,198471,690,1
59,20787,9,0,0,390,28,0,306521,1110,47
41,37426,5,0,1,445,15,0,240664,1740,36
40,39996,5,1,1,529,12,0,129662,1620,16
23,78259,10,1,1,334,14,0,111856,1110,0
66,71660,4,0,0,339,16,1,173027,960,0
71,45829,5,1,0,672,29,1,242893,210,2
36,28994,3,1,1,599,13,0,371886,1710,69
54,38263,9,0,1,744,15,1,480749,1440,60
29,10353,0,1,1,705,26,0,177403,30,10
75,37674,9,0,0,896,22,1,106886,1500,14
41,43296,5,0,0,606,1,0,376526,1500,38
38,102304,9,0,1,381,24,0,276445,720,0
51,10000,3,0,0,497,1,0,149709,900,31
67,48895,8,0,0,844,33,0,365473,1650,34
63,86853,6,0,0,535,23,1,211223,450,0
71,44850,4,0,0,810,22,1,455201,810,22
20,75887,2,0,1,642,37,1,599489,900,10
69,31390,8,1,0,339,36,1,107888,900,8
34,31071,5,0,0,372,10,0,243887,960,19
21,36938,0,0,1,662,11,0,336964,510,12
21,72642,6,0,0,480,24,1,139071,300,0
54,39992,5,0,0,350,7,0,123144,1710,18
37,84076,2,0,1,394,9,1,152449,1590,0
32,59677,1,0,1,437,0,0,119604,150,0
52,63111,7,0,1,606,28,0,192822,1290,3
49,51587,5,1,1,594,7,1,296929,1560,19
69,13679,4,0,1,695,39,0,312023,1440,73
72,25045,10,0,1,595,4,1,137271,720,10
78,56457,6,1,1,809,37,0,303646,1080,7
69,44299,3,1,0,706,15,1,561808,720,34
19,58063,10,1,1,826,34,0,134608,1740,7
55,28742,5,0,1,671,17,1,236357,480,10
53,25208,10,1,0,661,22,0,191434,1620,43
23,36416,10,1,0,815,4,0,627909,1380,84
58,67422,6,1,1,716,19,0,293053,1680,9
71,45830,5,1,0,637,17,0,577137,510,26
69,67538,6,1,1,754,22,1,185696,1230,2
69,56159,0,0,0,310,40,1,141669,870,1
45,43688,10,0,0,309,30,1,427153,30,6
68,63885,8,0,0,549,0,1,480299,1110,14
24,82317,7,1,0,806,20,1,183150,120,0
29,19879,1,0,0,301,9,0,107166,1680,41
28,49152,6,0,1,489,26,1,107850,1170,3
74,37270,0,1,0,794,6,0,293895,480,8
56,38863,1,0,0,481,12,0,543418,990,51
22,74563,3,0,1,413,19,0,530391,420,3
77,39429,7,1,0,674,1,1,450488,480,18
39,169073,5,0,1,681,24,1,145775,1380,0
43,35690,2,1,1,432,0,0,101599,60,1
26,75884,9,1,1,844,2,0,248040,330,0
51,66851,6,1,1,616,22,1,501814,540,5
37,22362,2,1,0,543,19,1,176126,150,6
45,57725,6,0,0,358,30,0,102385,990,1
70,23421,0,1,0,352,33,1,210189,690,16
41,42247,10,0,0,626,38,0,310548,120,3
44,88913,9,1,1,573,16,1,357160,510,0
40,53339,7,1,1,332,37,1,145363,240,0
79,38706,8,1,1,856,3,0,596399,1590,84
68,66757,7,0,0,473,36,0,219418,30,0
37,64641,8,0,1,681,10,0,272319,720,1
64,36961,1,0,0,430,5,1,661311,1680,106
40,76695,4,0,1,588,22,0,785195,1650,57
33,45099,10,1,0,632,19,0,238738,660,5
58,66270,1,0,1,677,20,1,649188,1500,45
49,28325,5,0,0,581,5,1,135512,1380,22
36,57419,0,1,1,805,22,0,349441,90,1
44,55167,1,1,0,588,6,0,151201,1140,3
78,24854,4,1,1,615,7,1,300729,30,9
48,48002,6,0,0,625,22,0,324986,900,11
39,49371,1,0,1,713,29,0,194175,990,5
65,64831,10,0,0,485,32,0,302341,600,1
27,75167,4,1,0,459,15,0,308235,240,0
72,35108,5,0,0,403,23,1,376395,840,25
57,28165,9,1,0,733,9,0,148482,1140,17
47,70878,5,1,0,876,4,0,141439,1680,2
32,56254,10,0,1,495,24,0,127564,1290,3
57,56119,1,1,0,817,29,1,148835,630,1
30,22284,10,0,0,649,0,1,252754,1140,37
23,50620,10,0,1,720,30,1,284151,870,7
54,67601,5,0,1,355,8,1,363950,1590,13
23,58581,4,1,1,878,0,1,144073,420,0
80,48397,5,0,0,638,27,0,160236,1650,13
53,46779,4,0,1,584,3,1,104990,330,0
67,74592,3,1,0,751,5,1,187077,420,0
54,65719,6,1,0,376,23,1,535184,180,3
37,29575,3,0,0,520,10,0,223968,510,9
32,31068,10,1,0,619,24,0,300392,30,6
63,32237,8,0,1,848,18,0,156164,360,4
51,36211,3,1,1,795,34,0,261290,960,16
19,57743,9,1,0,682,17,0,561215,150,7
32,41035,7,0,1,627,0,0,452721,390,15
39,36651,3,0,1,552,6,0,326629,900,20
42,60996,6,0,1,548,7,0,249921,330,0
60,174889,10,1,0,587,15,0,207472,1380,0
28,54141,0,0,1,757,7,1,114697,810,1
29,64932,9,0,0,440,28,1,420698,270,2
41,21689,5,0,1,587,26,0,373135,150,19
21,69492,8,1,1,828,3,0,185023,1590,3
27,89587,10,0,0,423,0,0,248682,240,0
49,28284,2,1,0,591,11,0,205875,1590,39
46,27873,7,1,0,869,35,0,135350,780,9
21,43135,6,1,1,545,35,0,338561,750,12
21,73707,7,0,0,545,9,0,232778,1110,1
19,158905,10,1,1,624,39,1,442236,1140,0
25,67848,10,0,1,884,17,0,366431,630,2
36,11911,4,0,1,778,25,1,262934,720,37
70,58965,9,1,0,523,13,1,189755,1440,6
69,32987,8,0,0,589,32,1,246089,1470,33
20,36361,4,0,0,640,1,0,334674,150,7
46,36771,1,0,1,463,15,1,191257,1740,30
54,45083,4,1,0,408,27,1,368809,270,6
79,83035,7,0,0,323,8,0,141740,570,0
54,44383,7,0,0,790,13,1,353637,1140,21
51,49539,4,1,0,553,5,1,138011,870,2
39,143702,5,1,1,330,33,1,594213,30,0
79,11183,6,0,0,324,33,0,161440,810,27
33,56891,0,0,1,795,3,0,223667,600,1
66,38802,6,0,1,322,40,1,110959,1500,13
75,55523,9,1,0,577,7,0,126712,180,0
62,128909,0,0,0,882,8,0,176847,1740,0
61,41402,2,0,1,602,10,1,238288,1620,26
28,96520,5,0,0,531,17,1,183674,240,0
72,46045,8,1,1,868,14,0,419324,840,18
54,96348,10,0,1,616,0,0,424150,1080,1
30,37282,8,1,1,317,12,0,151587,1320,14
49,98293,8,0,1,678,18,0,152567,1260,0
62,91428,6,0,1,370,7,0,367619,540,0
31,134202,0,0,0,870,21,1,246381,1800,0
20,93009,5,0,0,650,16,0,323421,990,0
70,67012,1,0,0,570,0,1,134936,1740,4
69,79775,9,1,0,830,9,1,420012,1290,5
51,26808,9,0,0,822,19,1,484733,120,25
49,28120,8,0,0,794,30,0,123682,1320,19
55,28949,2,1,1,510,5,0,218005,870,16
25,32946,2,0,1,690,16,1,252007,990,19
66,66343,5,0,1,471,5,0,211941,780,1
32,94224,8,1,0,422,31,0,104017,1050,0
69,33216,5,1,1,425,12,0,465992,1020,48
42,79467,10,1,1,853,36,1,209996,360,0
18,34075,9,1,0,314,38,0,329526,240,9
76,37795,5,0,0,611,25,1,229266,1170,16
62,56272,2,0,1,804,7,1,351767,1170,12
23,18910,6,1,1,649,39,1,182547,1710,56
49,100293,0,0,1,860,34,1,210734,1530,0
71,57791,2,0,0,686,33,0,121894,1500,4
79,33981,8,1,1,422,16,0,332637,1230,35
42,54964,6,0,0,421,23,0,169005,1410,6
26,87491,4,1,0,465,7,1,260079,450,0
24,97084,4,1,1,507,4,1,227317,270,0
26,36179,2,0,1,850,34,0,339479,1410,40
77,18114,2,1,1,809,18,0,469685,1620,101
62,66670,0,0,1,700,3,1,425090,1740,22
62,107008,3,1,1,846,37,0,131029,90,0
72,48027,8,1,0,872,9,0,333164,1380,22
22,68473,0,1,0,346,40,1,230099,1620,5
21,228858,2,1,0,806,10,0,117204,1290,0
25,102728,0,0,1,553,33,0,351110,690,0
55,31295,2,0,1,555,21,1,172887,1590,30
63,42305,1,1,1,665,37,0,109987,1110,5
24,54796,6,1,0,650,16,1,231359,1530,11
78,252413,1,0,0,467,24,1,347650,210,0
50,58616,7,1,1,308,26,0,323426,780,4
37,135965,0,1,0,793,24,1,316407,570,0
24,78562,10,1,0,380,28,1,268623,1440,2
67,49900,4,1,1,875,15,0,140968,450,1
60,44426,2,1,0,782,0,0,497613,900,31
19,42134,10,1,1,635,8,0,375269,1560,43
56,14392,7,0,1,718,38,1,674417,1440,146
19,87425,0,0,0,620,40,1,177464,1590,0
48,72630,7,0,0,645,13,0,113027,510,0
42,70471,10,1,0,335,4,0,118259,1260,1
50,77487,9,0,1,409,36,0,358028,30,0
21,51319,8,1,1,777,33,0,126997,1050,3
35,119276,7,0,1,760,9,1,182798,960,0
46,72976,0,0,0,894,27,0,107913,990,0
73,51999,10,1,1,401,35,1,562921,90,9
32,62168,3,1,0,766,36,0,323994,1380,10
21,49003,6,1,1,671,36,0,258313,420,2
24,10000,9,1,0,565,17,1,183594,270,16
73,12654,8,0,1,555,6,1,110317,810,20
59,19121,5,1,0,314,33,0,204060,1530,51
68,65608,9,0,1,421,8,0,559681,1440,30
58,27005,6,0,0,615,21,1,226340,1410,37
47,42149,5,1,0,870,12,0,103000,30,0
43,66505,7,0,1,664,36,1,370619,390,1
73,98232,4,1,1,753,23,1,116429,420,0
66,21733,0,0,0,330,32,1,128167,1620,38
18,45299,5,0,1,344,15,1,258309,900,8
63,112901,7,0,0,373,39,0,431517,600,0
53,45683,10,1,0,472,5,0,297602,1170,15
76,55959,10,1,1,566,5,0,543707,1620,50
33,47309,4,0,0,435,9,1,171256,1050,5
27,63144,7,0,1,573,12,1,123905,510,0
51,92353,4,1,0,688,25,1,201312,1290,0
67,66872,7,1,0,529,33,1,213551,720,0
59,112886,5,0,1,388,6,1,222421,1800,0
18,29647,6,0,0,563,4,0,215927,1020,19
23,19812,9,1,1,381,3,0,191674,1260,36
30,33206,6,1,0,474,20,0,408131,900,34
30,21722,3,0,0,314,38,1,188654,60,6
73,78786,8,0,0,572,10,1,365695,1710,8
42,149185,7,0,1,312,25,1,223272,600,0
62,119115,1,1,0,607,29,1,129616,870,0
39,91575,9,1,1,604,22,0,105577,990,0
42,46171,10,0,1,694,35,0,170591,630,2
74,38812,10,0,0,724,10,0,560519,660,39
34,78855,9,1,1,676,33,0,399824,840,2
29,53899,2,1,1,658,7,1,130941,330,0
31,154509,2,1,1,835,28,1,241734,930,0
27,53345,1,0,1,736,14,1,221732,1650,14
36,12606,9,0,1,362,8,1,137002,600,17
